,POP20,School Name,year,x_enrollment,n_black,n_white,n_hispanic,n_low_income,county_enrollment,county_n_black,county_n_white,county_n_hispanic,county_n_low_income,pct_black_school,pct_white_school,pct_hispanic_school,pct_low_income_school,pct_black_county,pct_white_county,pct_hispanic_county,pct_low_income_county,seg_black,seg_white,seg_hispanic,seg_low_income,rr_black,rr_white,rr_hispanic,rr_low_income,school,D_black_white,D_lowincome_notlowincome,D_white_hispanic,median_hh_income,total_n_hh,hh_under_0.5_pov,hh_between_0.5_0.74_pov,hh_between_0.75_0.99_pov,hh_between_1.00_to_1.24_pov,hh_between_1.25_to_1.49_pov,hh_between_1.50_to_1.74_pov,hh_between_1.75_to_1.84_pov,hh_between_1.85_to_1.99_pov,hh_between_2.00_to_2.99_pov,hh_between_3.00_to_3.99_pov,hh_between_4.00_to_4.99_pov,hh_between_5.00_and_over_pov,pov_share_under_1_00,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,transport_length
10,3936.0,New Trier Township H S Winnetka,2016,3025.0,18.0,2574.0,115.0,103,202153.0,53396,60264,72076,118333,0.0059504132231404,0.850909090909091,0.0380165289256198,0.0340495867768595,0.264136569825825,0.2981108368414023,0.3565418272298704,0.5853635612630038,0.2581861566026845,0.5527982540676886,0.3185252983042506,0.5513139744861443,0.0225277901771203,2.8543380036928423,0.1066257196834012,0.0581682718743079,New Trier Township H S Winnetka  ,0.7582594210265702,0.575559100801645,0.6026948148460517,240000.0,1019.0,21.0,0.0,5.0,0.0,9.0,10.0,0.0,0.0,27.0,62.0,42.0,843.0,0.025515211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,3936.0,New Trier Township H S Winnetka,2017,2960.0,18.0,2513.0,112.0,104,214388.0,58760,58066,79985,127304,0.006081081081081,0.8489864864864864,0.0378378378378378,0.0351351351351351,0.2740825046177957,0.2708453831371158,0.373085247308618,0.5938018918969346,0.2680014235367147,0.5781411033493706,0.3352474094707802,0.5586667567617994,0.0221870457932404,3.1345798722981586,0.1014187457445568,0.0591697931828642,New Trier Township H S Winnetka  ,0.7865127144466507,0.6084814665314048,0.6303904112872264,250001.0,1057.0,21.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,33.0,58.0,36.0,878.0,0.0198675496688741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,3936.0,New Trier Township H S Winnetka,2018,2934.0,18.0,2459.0,109.0,109,214766.0,57263,56658,82313,126859,0.0061349693251533,0.8381049761417859,0.0371506475800954,0.0371506475800954,0.2666297272380172,0.2638127077842861,0.3832683013139882,0.5906847452576293,0.2604947579128638,0.5742922683574998,0.3461176537338928,0.5535340976775338,0.0230093222863959,3.1768938774059583,0.0969311770702899,0.0628942052056754,New Trier Township H S Winnetka,0.7864616524779631,0.5877897656269258,0.6230274556540557,250001.0,1009.0,17.0,0.0,0.0,0.0,7.0,6.0,9.0,0.0,32.0,62.0,52.0,824.0,0.016848365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,3936.0,New Trier Township H S Winnetka,2019,2963.0,18.0,2367.0,145.0,124,213394.0,55511,55637,82711,121341,0.0060749240634492,0.7988525143435707,0.0489368882888963,0.0418494768815389,0.2601338369401201,0.2607242940288855,0.3875975894355042,0.5686242349831767,0.2540589128766709,0.5381282203146852,0.3386607011466078,0.5267747581016378,0.0233530713839721,3.063974215824576,0.1262569469541023,0.0735977721434562,New Trier Township H S Winnetka,0.7839074603594075,0.5542569409271805,0.6247704774800023,250001.0,1007.0,18.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,17.0,49.0,43.0,862.0,0.017874876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,3936.0,New Trier Township H S Winnetka,2020,3034.0,18.0,2367.0,209.0,100,213127.0,54361,56586,83401,121674,0.005932762030323,0.7801582069874753,0.0688859591298615,0.03295978905735,0.2550638820984671,0.26550366682776,0.3913206679585411,0.5708990414166202,0.249131120068144,0.5146545401597153,0.3224347088286796,0.5379392523592701,0.0232599064262366,2.9384084080977564,0.1760345536800518,0.0577331308449285,New Trier Township H S Winnetka,0.7873785595622814,0.5458890801078016,0.6231312056700935,250001.0,1018.0,10.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,9.0,42.0,64.0,876.0,0.009823183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,3936.0,New Trier Township H S Winnetka,2021,2998.0,12.0,2338.0,207.0,117,214047.0,54702,55045,84985,119674,0.0040026684456304,0.7798532354903269,0.0690460306871247,0.0390260173448966,0.2555606946137997,0.2571631464117694,0.3970389680771045,0.5591015057440656,0.2515580261681693,0.5226900890785575,0.3279929373899798,0.520075488399169,0.0156623006979974,3.0325233081478427,0.1739024031356944,0.0698013096798225,New Trier Township H S Winnetk,0.7967067793961019,0.5492514836824691,0.6148661607598671,250001.0,1122.0,0.0,19.0,0.0,0.0,0.0,4.0,23.0,0.0,43.0,55.0,58.0,920.0,0.016934046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,3936.0,New Trier Township H S Winnetka,2022,2960.0,18.0,2285.0,213.0,95,214727.0,54973,53880,86275,119290,0.006081081081081,0.7719594594594594,0.0719594594594594,0.0320945945945945,0.2560134496360495,0.2509232653555445,0.4017892486738975,0.5555426192327932,0.2499323685549684,0.521036194103915,0.329829789214438,0.5234480246381986,0.0237529750477015,3.0764762221854367,0.1790975236320064,0.0577716155043466,New Trier Township H S Winnetka,0.7965876587239,0.5284115178179017,0.6101835313650843,250001.0,1083.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,54.0,50.0,905.0,0.0193905817174515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,3936.0,New Trier Township H S Winnetka,2023,2821.0,17.0,2141.0,220.0,99,211933.0,53373,52636,86325,118949,0.0060262318326834,0.7589507266926622,0.0779865295994328,0.0350939383197447,0.2518390245973963,0.2483615104773678,0.4073221253886842,0.5612575672500272,0.2458127927647128,0.5105892162152943,0.3293355957892513,0.5261636289302825,0.0239289039588574,3.055830693064746,0.1914615601227523,0.0625273321332543,New Trier Township H S Winnetka,0.7939227726308796,0.5118302351061063,0.6030007625551171,250001.0,1087.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,56.0,51.0,904.0,0.0174793008279668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,3936.0,New Trier Township H S Winnetka,2024,2759.0,22.0,2078.0,229.0,99,210612.0,52648,51800,86482,117471,0.0079739035882566,0.7531714389271476,0.0830010873504893,0.0358825661471547,0.2499762596623174,0.2459498983913547,0.4106223766926861,0.5577602415816763,0.2420023560740608,0.5072215405357928,0.3276212893421968,0.5218776754345215,0.0318986434912988,3.062296198751436,0.2021348374119614,0.0643333164898958,New Trier Township H S Winnetka,0.7885703578630185,0.5226036612987716,0.5984771053748413,250001.0,1079.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,50.0,57.0,891.0,0.0185356811862835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,3936.0,New Trier Township H S Winnetka,2025,2730.0,22.0,2001.0,235.0,134,208640.0,50846,49298,86055,116033,0.008058608058608,0.7329670329670329,0.086080586080586,0.049084249084249,0.2437020705521472,0.2362825920245398,0.4124568634969325,0.5561397622699387,0.2356434624935391,0.496684440942493,0.3263762774163464,0.5070555131856895,0.0330674583123153,3.10207801043129,0.2087020333490614,0.0882588378214622,New Trier Township H S Winnetka,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,2426.0,New Trier Township H S Northfield,2016,966.0,7.0,801.0,36.0,32,202153.0,53396,60264,72076,118333,0.0072463768115942,0.8291925465838509,0.0372670807453416,0.0331262939958592,0.264136569825825,0.2981108368414023,0.3565418272298704,0.5853635612630038,0.2568901930142308,0.5310817097424485,0.3192747464845288,0.5522372672671446,0.0274342050264851,2.7814907883573143,0.1045237273699018,0.0565909738631229,New Trier Township H S Northfield,0.7582594210265702,0.575559100801645,0.6026948148460517,91750.0,597.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,98.0,53.0,380.0,0.050251256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,2426.0,New Trier Township H S Northfield,2017,1037.0,7.0,836.0,44.0,29,214388.0,58760,58066,79985,127304,0.0067502410800385,0.8061716489874639,0.0424300867888138,0.0279652844744455,0.2740825046177957,0.2708453831371158,0.373085247308618,0.5938018918969346,0.2673322635377572,0.5353262658503479,0.3306551605198041,0.565836607422489,0.0246285004197976,2.976501351619268,0.1137275920045037,0.0470953105001211,New Trier Township H S Northfield,0.7865127144466507,0.6084814665314048,0.6303904112872264,88534.0,598.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,88.0,50.0,387.0,0.060200669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,2426.0,New Trier Township H S Northfield,2018,991.0,,779.0,52.0,37,214766.0,57263,56658,82313,126859,,0.786074672048436,0.0524722502522704,0.0373360242179616,0.2666297272380172,0.2638127077842861,0.3832683013139882,0.5906847452576293,,0.5222619642641497,0.3307960510617178,0.5533487210396676,,2.9796694732809907,0.1369073572543718,0.0632080386665096,New Trier Township H S Northfield,0.7864616524779631,0.5877897656269258,0.6230274556540557,93906.0,623.0,42.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,35.0,80.0,52.0,390.0,0.06741573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,2426.0,New Trier Township H S Northfield,2019,1015.0,6.0,801.0,52.0,26,213394.0,55511,55637,82711,121341,0.005911330049261,0.7891625615763547,0.051231527093596,0.025615763546798,0.2601338369401201,0.2607242940288855,0.3875975894355042,0.5686242349831767,0.254222506890859,0.5284382675474691,0.3363660623419082,0.5430084714363786,0.0227241873598389,3.026808700415634,0.1321771045279447,0.0450486665373238,New Trier Township H S Northfield,0.7839074603594075,0.5542569409271805,0.6247704774800023,98125.0,622.0,96.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,27.0,37.0,47.0,390.0,0.1543408360128617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,2426.0,New Trier Township H S Northfield,2020,1006.0,3.0,782.0,77.0,23,213127.0,54361,56586,83401,121674,0.0029821073558648,0.7773359840954275,0.0765407554671968,0.0228628230616302,0.2550638820984671,0.26550366682776,0.3913206679585411,0.5708990414166202,0.2520817747426023,0.5118323172676675,0.3147799124913443,0.54803621835499,0.0116916096913853,2.9277787135034488,0.1955959951374355,0.0400470510598489,New Trier Township H S Northfield,0.7873785595622814,0.5458890801078016,0.6231312056700935,110025.0,678.0,111.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,27.0,82.0,62.0,373.0,0.163716814159292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,2426.0,New Trier Township H S Northfield,2021,973.0,,741.0,74.0,20,214047.0,54702,55045,84985,119674,,0.7615621788283659,0.0760534429599177,0.0205549845837615,0.2555606946137997,0.2571631464117694,0.3970389680771045,0.5591015057440656,,0.5043990324165964,0.3209855251171867,0.538546521160304,,2.961397033185125,0.1915515832822442,0.0367643162692014,New Trier Township H S Northfi,0.7967067793961019,0.5492514836824691,0.6148661607598671,105417.0,747.0,102.0,0.0,0.0,0.0,36.0,0.0,0.0,8.0,45.0,104.0,59.0,393.0,0.1365461847389558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
